Date,OneMO,ThreeMO,SixMO,OneYR
2001-07-31,3.67,3.54,3.47,3.53
2001-08-01,3.65,3.53,3.47,3.56
2001-08-02,3.65,3.53,3.46,3.57
2001-08-03,3.63,3.52,3.47,3.57
2001-08-06,3.62,3.52,3.47,3.56
2001-08-07,3.63,3.52,3.47,3.56
2001-08-08,3.61,3.49,3.41,3.46
2001-08-09,3.61,3.45,3.4,3.48
2001-08-10,3.58,3.43,3.37,3.45
2001-08-13,3.57,3.45,3.37,3.43
2001-08-14,3.54,3.43,3.38,3.46
2001-08-15,3.52,3.43,3.41,3.47
2001-08-16,3.48,3.39,3.36,3.43
2001-08-17,3.46,3.36,3.33,3.39
2001-08-20,3.48,3.42,3.4,3.44
2001-08-21,3.46,3.39,3.35,3.41
2001-08-22,3.46,3.38,3.37,3.44
2001-08-23,3.49,3.4,3.36,3.46
2001-08-24,3.49,3.42,3.37,3.48
2001-08-27,3.52,3.45,3.4,3.51
2001-08-28,3.53,3.41,3.35,3.46
2001-08-29,3.48,3.42,3.33,3.44
2001-08-30,3.41,3.36,3.28,3.38
2001-08-31,3.4,3.37,3.31,3.41
2001-09-04,3.43,3.44,3.43,3.55
2001-09-05,3.49,3.41,3.39,3.47
2001-09-06,3.44,3.34,3.33,3.4
2001-09-07,3.4,3.27,3.2,3.29
2001-09-10,3.4,3.26,3.23,3.31
2001-09-13,2.73,2.74,2.75,2.81
2001-09-14,2.54,2.64,2.67,2.73
2001-09-17,2.47,2.59,2.62,2.72
2001-09-18,2.34,2.48,2.56,2.69
2001-09-19,2.0,2.19,2.33,2.49
2001-09-20,2.04,2.22,2.38,2.56
2001-09-21,2.12,2.25,2.34,2.53
2001-09-24,2.38,2.38,2.39,2.56
2001-09-25,2.58,2.4,2.37,2.51
2001-09-26,2.51,2.38,2.34,2.48
2001-09-27,2.34,2.38,2.31,2.43
2001-09-28,2.28,2.4,2.36,2.49
2001-10-01,2.26,2.37,2.37,2.47
2001-10-02,2.27,2.26,2.27,2.43
2001-10-03,2.21,2.23,2.24,2.38
2001-10-04,2.22,2.21,2.21,2.37
2001-10-05,2.21,2.19,2.18,2.33
2001-10-09,2.24,2.22,2.2,2.35
2001-10-10,2.3,2.22,2.2,2.35
2001-10-11,2.3,2.27,2.26,2.44
2001-10-12,2.31,2.25,2.24,2.4
2001-10-15,2.33,2.25,2.22,2.39
2001-10-16,2.32,2.22,2.2,2.37
2001-10-17,2.34,2.22,2.2,2.37
2001-10-18,2.28,2.19,2.19,2.36
2001-10-19,2.29,2.19,2.17,2.34
2001-10-22,2.29,2.22,2.18,2.35
2001-10-23,2.32,2.2,2.16,2.37
2001-10-24,2.3,2.17,2.13,2.32
2001-10-25,2.27,2.14,2.09,2.26
2001-10-26,2.26,2.14,2.09,2.26
2001-10-29,2.24,2.09,2.04,2.18
2001-10-30,2.17,2.05,1.97,2.11
2001-10-31,2.15,2.05,1.95,2.07
2001-11-01,2.18,2.06,1.99,2.1
2001-11-02,2.09,2.01,1.94,2.07
2001-11-05,2.06,2.01,1.96,2.05
2001-11-06,1.98,1.85,1.83,1.97
2001-11-07,1.93,1.8,1.75,1.93
2001-11-08,1.93,1.84,1.8,2.0
2001-11-09,1.92,1.83,1.82,2.02
2001-11-13,1.94,1.84,1.86,2.07
2001-11-14,1.99,1.87,1.9,2.13
2001-11-15,1.99,1.92,2.01,2.34
2001-11-16,2.02,1.95,2.06,2.41
2001-11-19,2.02,1.94,2.0,2.31
2001-11-20,2.02,1.95,1.99,2.31
2001-11-21,2.0,1.96,2.02,2.38
2001-11-23,2.0,1.95,2.02,2.41
2001-11-26,2.0,1.98,2.04,2.43
2001-11-27,2.01,1.92,1.98,2.36
2001-11-28,1.96,1.87,1.92,2.26
2001-11-29,1.9,1.8,1.8,2.03
2001-11-30,1.87,1.78,1.79,2.06
2001-12-03,1.85,1.78,1.81,2.08
2001-12-04,1.81,1.74,1.8,2.07
2001-12-05,1.77,1.77,1.88,2.27
2001-12-06,1.73,1.75,1.91,2.35
2001-12-07,1.69,1.69,1.81,2.26
2001-12-10,1.68,1.71,1.79,2.17
2001-12-11,1.66,1.66,1.73,2.12
2001-12-12,1.69,1.67,1.74,2.13
2001-12-13,1.69,1.69,1.78,2.2
2001-12-14,1.7,1.73,1.81,2.22
2001-12-17,1.72,1.74,1.84,2.24
2001-12-18,1.72,1.71,1.81,2.24
2001-12-19,1.69,1.69,1.8,2.23
2001-12-20,1.67,1.69,1.79,2.22
2001-12-21,1.67,1.71,1.81,2.23
2001-12-24,1.66,1.72,1.83,2.24
2001-12-26,1.77,1.75,1.87,2.34
2001-12-27,1.75,1.74,1.84,2.27
2001-12-28,1.73,1.72,1.83,2.26
2001-12-31,1.68,1.74,1.83,2.17
2002-01-02,1.73,1.74,1.85,2.28
2002-01-03,1.73,1.73,1.82,2.24
2002-01-04,1.72,1.72,1.82,2.25
2002-01-07,1.7,1.68,1.77,2.19
2002-01-08,1.7,1.68,1.77,2.19
2002-01-09,1.68,1.68,1.77,2.17
2002-01-10,1.66,1.68,1.75,2.1
2002-01-11,1.62,1.58,1.62,1.98
2002-01-14,1.62,1.58,1.63,2.0
2002-01-15,1.64,1.6,1.63,1.99
2002-01-16,1.62,1.61,1.65,2.01
2002-01-17,1.6,1.64,1.73,2.09
2002-01-18,1.59,1.62,1.71,2.08
2002-01-22,1.67,1.7,1.77,2.11
2002-01-23,1.7,1.71,1.78,2.15
2002-01-24,1.69,1.72,1.82,2.22
2002-01-25,1.69,1.72,1.83,2.25
2002-01-28,1.71,1.76,1.88,2.28
2002-01-29,1.72,1.72,1.84,2.23
2002-01-30,1.7,1.75,1.86,2.23
2002-01-31,1.69,1.76,1.89,2.29
2002-02-01,1.69,1.76,1.87,2.22
2002-02-04,1.7,1.77,1.87,2.19
2002-02-05,1.74,1.76,1.86,2.22
2002-02-06,1.73,1.74,1.84,2.2
2002-02-07,1.71,1.73,1.83,2.2
2002-02-08,1.69,1.73,1.82,2.16
2002-02-11,1.73,1.75,1.86,2.21
2002-02-12,1.76,1.75,1.87,2.26
2002-02-13,1.75,1.76,1.87,2.27
2002-02-14,1.75,1.75,1.86,2.26
2002-02-15,1.72,1.74,1.84,2.2
2002-02-19,1.73,1.76,1.87,2.23
2002-02-20,1.75,1.76,1.87,2.24
2002-02-21,1.76,1.76,1.87,2.25
2002-02-22,1.75,1.76,1.86,2.22
2002-02-25,1.76,1.77,1.89,2.26
2002-02-26,1.78,1.77,1.91,2.31
2002-02-27,1.77,1.77,1.88,2.27
2002-02-28,1.76,1.79,1.87,2.25
2002-03-01,1.78,1.77,1.91,2.33
2002-03-04,1.77,1.81,1.94,2.36
2002-03-05,1.78,1.8,1.93,2.36
2002-03-06,1.77,1.78,1.92,2.34
2002-03-07,1.77,1.78,1.96,2.43
2002-03-08,1.77,1.81,2.05,2.57
2002-03-11,1.8,1.86,2.08,2.59
2002-03-12,1.82,1.84,2.06,2.57
2002-03-13,1.8,1.82,2.02,2.52
2002-03-14,1.79,1.86,2.06,2.59
2002-03-15,1.79,1.86,2.09,2.61
2002-03-18,1.77,1.88,2.14,2.65
2002-03-19,1.81,1.85,2.1,2.61
2002-03-20,1.79,1.84,2.12,2.66
2002-03-21,1.78,1.84,2.12,2.66
2002-03-22,1.78,1.84,2.13,2.7
2002-03-25,1.78,1.85,2.16,2.75
2002-03-26,1.82,1.81,2.12,2.69
2002-03-27,1.77,1.81,2.1,2.65
2002-03-28,1.76,1.79,2.12,2.7
2002-04-01,1.79,1.79,2.16,2.76
2002-04-02,1.79,1.8,2.12,2.68
2002-04-03,1.77,1.79,2.08,2.61
2002-04-04,1.77,1.78,2.07,2.61
2002-04-05,1.76,1.76,2.03,2.54
2002-04-08,1.76,1.75,2.02,2.61
2002-04-09,1.73,1.73,2.02,2.55
2002-04-10,1.72,1.71,1.98,2.52
2002-04-11,1.72,1.72,1.97,2.51
2002-04-12,1.71,1.71,1.96,2.44
2002-04-15,1.71,1.72,1.96,2.44
2002-04-16,1.71,1.74,1.97,2.46
2002-04-17,1.71,1.73,1.92,2.43
2002-04-18,1.7,1.72,1.91,2.4
2002-04-19,1.69,1.73,1.91,2.39
2002-04-22,1.67,1.72,1.92,2.41
2002-04-23,1.68,1.73,1.92,2.41
2002-04-24,1.67,1.72,1.89,2.35
2002-04-25,1.68,1.74,1.9,2.33
2002-04-26,1.68,1.75,1.9,2.31
2002-04-29,1.73,1.78,1.93,2.36
2002-04-30,1.77,1.77,1.91,2.35
2002-05-01,1.76,1.77,1.91,2.33
2002-05-02,1.74,1.77,1.92,2.35
2002-05-03,1.73,1.76,1.88,2.28
2002-05-06,1.74,1.78,1.9,2.3
2002-05-07,1.77,1.76,1.86,2.27
2002-05-08,1.76,1.76,1.91,2.37
2002-05-09,1.74,1.77,1.9,2.33
2002-05-10,1.73,1.77,1.88,2.27
2002-05-13,1.77,1.79,1.92,2.36
2002-05-14,1.78,1.78,1.95,2.43
2002-05-15,1.76,1.76,1.93,2.41
2002-05-16,1.74,1.75,1.9,2.35
2002-05-17,1.73,1.76,1.95,2.45
2002-05-20,1.73,1.77,1.94,2.41
2002-05-21,1.73,1.75,1.92,2.38
2002-05-22,1.72,1.74,1.9,2.34
2002-05-23,1.73,1.74,1.91,2.38
2002-05-24,1.71,1.74,1.91,2.37
2002-05-28,1.73,1.77,1.94,2.41
2002-05-29,1.73,1.75,1.91,2.35
2002-05-30,1.73,1.75,1.9,2.31
2002-05-31,1.72,1.74,1.91,2.34
2002-06-03,1.72,1.77,1.93,2.35
2002-06-04,1.73,1.76,1.9,2.31
2002-06-05,1.75,1.75,1.9,2.33
2002-06-06,1.74,1.74,1.88,2.3
2002-06-07,1.74,1.74,1.89,2.31
2002-06-10,1.75,1.76,1.89,2.3
2002-06-11,1.75,1.75,1.87,2.27
2002-06-12,1.74,1.74,1.85,2.25
2002-06-13,1.71,1.72,1.82,2.2
2002-06-14,1.71,1.71,1.8,2.16
2002-06-17,1.7,1.74,1.85,2.2
2002-06-18,1.7,1.73,1.82,2.16
2002-06-19,1.69,1.71,1.77,2.07
2002-06-20,1.68,1.73,1.81,2.12
2002-06-21,1.68,1.72,1.79,2.09
2002-06-24,1.66,1.74,1.82,2.15
2002-06-25,1.74,1.73,1.81,2.16
2002-06-26,1.72,1.7,1.74,2.05
2002-06-27,1.7,1.7,1.76,2.09
2002-06-28,1.69,1.7,1.75,2.06
2002-07-01,1.71,1.72,1.78,2.09
2002-07-02,1.72,1.72,1.76,2.04
2002-07-03,1.71,1.72,1.74,2.02
2002-07-05,1.71,1.72,1.77,2.08
2002-07-08,1.73,1.73,1.78,2.08
2002-07-09,1.72,1.72,1.75,2.01
2002-07-10,1.73,1.72,1.74,1.97
2002-07-11,1.72,1.72,1.74,1.95
2002-07-12,1.71,1.71,1.74,1.97
2002-07-15,1.71,1.72,1.73,1.97
2002-07-16,1.74,1.72,1.75,1.99
2002-07-17,1.72,1.72,1.75,1.99
2002-07-18,1.72,1.72,1.74,1.95
2002-07-19,1.71,1.71,1.73,1.94
2002-07-22,1.71,1.7,1.73,1.94
2002-07-23,1.73,1.7,1.71,1.91
2002-07-24,1.7,1.69,1.7,1.89
2002-07-25,1.71,1.7,1.69,1.86
2002-07-26,1.71,1.69,1.68,1.8
2002-07-29,1.73,1.72,1.74,1.93
2002-07-30,1.73,1.72,1.75,1.96
2002-07-31,1.73,1.71,1.7,1.8
2002-08-01,1.7,1.68,1.66,1.75
2002-08-02,1.66,1.63,1.59,1.65
2002-08-05,1.68,1.64,1.59,1.68
2002-08-06,1.71,1.65,1.6,1.69
2002-08-07,1.66,1.59,1.55,1.64
2002-08-08,1.67,1.62,1.59,1.68
2002-08-09,1.66,1.62,1.59,1.68
2002-08-12,1.68,1.68,1.64,1.75
2002-08-13,1.68,1.63,1.58,1.7
2002-08-14,1.68,1.64,1.61,1.77
2002-08-15,1.66,1.62,1.63,1.78
2002-08-16,1.66,1.62,1.65,1.82
2002-08-19,1.67,1.67,1.68,1.86
2002-08-20,1.69,1.62,1.64,1.77
2002-08-21,1.68,1.63,1.65,1.77
2002-08-22,1.66,1.65,1.68,1.85
2002-08-23,1.66,1.65,1.67,1.8
2002-08-26,1.68,1.68,1.69,1.79
2002-08-27,1.69,1.68,1.71,1.89
2002-08-28,1.71,1.67,1.69,1.85
2002-08-29,1.71,1.68,1.66,1.75
2002-08-30,1.7,1.69,1.67,1.74
2002-09-03,1.69,1.64,1.62,1.71
2002-09-04,1.69,1.63,1.6,1.69
2002-09-05,1.66,1.61,1.58,1.66
2002-09-06,1.68,1.66,1.66,1.75
2002-09-09,1.7,1.69,1.69,1.77
2002-09-10,1.72,1.68,1.68,1.77
2002-09-11,1.71,1.69,1.69,1.84
2002-09-12,1.7,1.69,1.68,1.79
2002-09-13,1.68,1.69,1.68,1.74
2002-09-16,1.69,1.71,1.69,1.78
2002-09-17,1.7,1.7,1.69,1.77
2002-09-18,1.7,1.68,1.68,1.75
2002-09-19,1.64,1.65,1.64,1.68
2002-09-20,1.64,1.65,1.64,1.68
2002-09-23,1.65,1.65,1.62,1.68
2002-09-24,1.68,1.65,1.61,1.68
2002-09-25,1.67,1.66,1.63,1.73
2002-09-26,1.66,1.65,1.61,1.68
2002-09-27,1.63,1.63,1.57,1.62
2002-09-30,1.6,1.57,1.51,1.53
2002-10-01,1.63,1.59,1.54,1.56
2002-10-02,1.61,1.58,1.52,1.53
2002-10-03,1.58,1.57,1.51,1.53
2002-10-04,1.6,1.61,1.56,1.58
2002-10-07,1.61,1.63,1.57,1.59
2002-10-08,1.62,1.61,1.57,1.6
2002-10-09,1.6,1.57,1.53,1.55
2002-10-10,1.59,1.58,1.56,1.6
2002-10-11,1.59,1.58,1.58,1.63
2002-10-15,1.66,1.68,1.69,1.79
2002-10-16,1.66,1.66,1.67,1.74
2002-10-17,1.66,1.67,1.69,1.78
2002-10-18,1.66,1.67,1.68,1.77
2002-10-21,1.69,1.71,1.72,1.86
2002-10-22,1.71,1.69,1.71,1.85
2002-10-23,1.68,1.68,1.69,1.84
2002-10-24,1.64,1.65,1.66,1.73
2002-10-25,1.63,1.64,1.62,1.69
2002-10-28,1.59,1.59,1.55,1.6
2002-10-29,1.58,1.51,1.46,1.53
2002-10-30,1.56,1.51,1.46,1.49
2002-10-31,1.48,1.44,1.43,1.46
2002-11-01,1.44,1.43,1.42,1.46
2002-11-04,1.44,1.43,1.43,1.48
2002-11-05,1.44,1.42,1.41,1.48
2002-11-06,1.24,1.23,1.26,1.46
2002-11-07,1.2,1.22,1.27,1.46
2002-11-08,1.19,1.22,1.26,1.43
2002-11-12,1.2,1.22,1.26,1.44
2002-11-13,1.22,1.21,1.25,1.42
2002-11-14,1.22,1.22,1.27,1.48
2002-11-15,1.23,1.22,1.28,1.49
2002-11-18,1.24,1.23,1.27,1.48
2002-11-19,1.23,1.21,1.27,1.49
2002-11-20,1.22,1.22,1.27,1.5
2002-11-21,1.23,1.22,1.27,1.52
2002-11-22,1.23,1.23,1.29,1.54
2002-11-25,1.24,1.24,1.3,1.56
2002-11-26,1.27,1.22,1.28,1.51
2002-11-27,1.28,1.23,1.3,1.58
2002-11-29,1.25,1.22,1.3,1.56
2002-12-02,1.26,1.24,1.31,1.56
2002-12-03,1.23,1.23,1.31,1.57
2002-12-04,1.23,1.22,1.29,1.53
2002-12-05,1.23,1.22,1.28,1.5
2002-12-06,1.23,1.21,1.27,1.47
2002-12-09,1.24,1.23,1.28,1.48
2002-12-10,1.23,1.21,1.27,1.48
2002-12-11,1.23,1.21,1.26,1.46
2002-12-12,1.2,1.21,1.27,1.46
2002-12-13,1.2,1.21,1.28,1.47
2002-12-16,1.2,1.23,1.29,1.5
2002-12-17,1.22,1.22,1.27,1.48
2002-12-18,1.2,1.21,1.26,1.43
2002-12-19,1.19,1.21,1.24,1.37
2002-12-20,1.18,1.21,1.25,1.39
2002-12-23,1.15,1.19,1.26,1.43
2002-12-24,1.17,1.19,1.26,1.42
2002-12-26,1.14,1.18,1.27,1.41
2002-12-27,1.07,1.16,1.23,1.36
2002-12-30,1.15,1.22,1.24,1.36
2002-12-31,1.2,1.22,1.23,1.32
2003-01-02,1.18,1.22,1.25,1.42
2003-01-03,1.18,1.22,1.25,1.41
2003-01-06,1.17,1.21,1.27,1.44
2003-01-07,1.17,1.19,1.24,1.4
2003-01-08,1.17,1.19,1.23,1.36
2003-01-09,1.18,1.2,1.25,1.44
2003-01-10,1.17,1.2,1.24,1.39
2003-01-13,1.17,1.21,1.26,1.41
2003-01-14,1.18,1.19,1.24,1.4
2003-01-15,1.17,1.2,1.23,1.37
2003-01-16,1.17,1.18,1.22,1.37
2003-01-17,1.17,1.18,1.21,1.34
2003-01-21,1.17,1.19,1.22,1.33
2003-01-22,1.17,1.17,1.19,1.31
2003-01-23,1.16,1.17,1.2,1.33
2003-01-24,1.14,1.16,1.19,1.31
2003-01-27,1.15,1.17,1.19,1.31
2003-01-28,1.19,1.18,1.2,1.34
2003-01-29,1.18,1.18,1.2,1.36
2003-01-30,1.17,1.18,1.19,1.3
2003-01-31,1.17,1.18,1.19,1.31
2003-02-03,1.16,1.18,1.21,1.34
2003-02-04,1.18,1.16,1.19,1.33
2003-02-05,1.18,1.18,1.2,1.34
2003-02-06,1.17,1.17,1.19,1.32
2003-02-07,1.17,1.17,1.18,1.28
2003-02-10,1.17,1.17,1.2,1.33
2003-02-11,1.19,1.18,1.19,1.3
2003-02-12,1.18,1.18,1.19,1.29
2003-02-13,1.18,1.17,1.18,1.27
2003-02-14,1.19,1.18,1.19,1.3
2003-02-18,1.19,1.19,1.2,1.31
2003-02-19,1.19,1.18,1.19,1.29
2003-02-20,1.19,1.19,1.2,1.29
2003-02-21,1.2,1.19,1.2,1.31
2003-02-24,1.21,1.21,1.21,1.28
2003-02-25,1.25,1.2,1.2,1.27
2003-02-26,1.26,1.21,1.2,1.27
2003-02-27,1.24,1.21,1.2,1.27
2003-02-28,1.21,1.2,1.19,1.24
2003-03-03,1.2,1.2,1.21,1.26
2003-03-04,1.23,1.19,1.2,1.24
2003-03-05,1.21,1.18,1.18,1.22
2003-03-06,1.2,1.18,1.18,1.22
2003-03-07,1.16,1.12,1.11,1.15
2003-03-10,1.13,1.08,1.06,1.09
2003-03-11,1.15,1.1,1.07,1.12
2003-03-12,1.15,1.1,1.08,1.14
2003-03-13,1.15,1.12,1.14,1.24
2003-03-14,1.14,1.13,1.14,1.22
2003-03-17,1.16,1.15,1.15,1.24
2003-03-18,1.19,1.14,1.19,1.35
2003-03-19,1.19,1.16,1.18,1.32
2003-03-20,1.19,1.17,1.19,1.34
2003-03-21,1.18,1.18,1.2,1.36
2003-03-24,1.18,1.17,1.19,1.32
2003-03-25,1.21,1.18,1.19,1.28
2003-03-26,1.19,1.18,1.18,1.27
2003-03-27,1.18,1.16,1.17,1.25
2003-03-28,1.15,1.14,1.15,1.22
2003-03-31,1.16,1.14,1.13,1.19
2003-04-01,1.17,1.12,1.1,1.16
2003-04-02,1.17,1.13,1.12,1.22
2003-04-03,1.17,1.11,1.1,1.18
2003-04-04,1.17,1.11,1.1,1.18
2003-04-07,1.19,1.17,1.17,1.25
2003-04-08,1.19,1.15,1.15,1.21
2003-04-09,1.17,1.13,1.13,1.22
2003-04-10,1.18,1.14,1.16,1.25
2003-04-11,1.18,1.17,1.19,1.3
2003-04-14,1.19,1.2,1.22,1.33
2003-04-15,1.17,1.18,1.21,1.32
2003-04-16,1.15,1.17,1.2,1.31
2003-04-17,1.14,1.18,1.2,1.34
2003-04-21,1.14,1.18,1.22,1.35
2003-04-22,1.14,1.18,1.21,1.34
2003-04-23,1.14,1.17,1.21,1.33
2003-04-24,1.13,1.15,1.18,1.28
2003-04-25,1.13,1.14,1.17,1.26
2003-04-28,1.13,1.14,1.18,1.28
2003-04-29,1.14,1.15,1.18,1.28
2003-04-30,1.13,1.13,1.15,1.22
2003-05-01,1.09,1.1,1.13,1.21
2003-05-02,1.07,1.12,1.16,1.27
2003-05-05,1.08,1.13,1.17,1.27
2003-05-06,1.09,1.1,1.12,1.19
2003-05-07,1.08,1.11,1.14,1.21
2003-05-08,1.06,1.09,1.14,1.24
2003-05-09,1.07,1.11,1.14,1.22
2003-05-12,1.07,1.1,1.13,1.22
2003-05-13,1.02,1.09,1.12,1.23
2003-05-14,0.95,1.06,1.1,1.2
2003-05-15,0.98,1.06,1.11,1.21
2003-05-16,0.98,1.05,1.06,1.15
2003-05-19,1.01,1.05,1.06,1.14
2003-05-20,1.02,1.04,1.04,1.1
2003-05-21,1.14,1.06,1.08,1.15
2003-05-22,1.13,1.08,1.08,1.14
2003-05-23,1.14,1.08,1.08,1.14
2003-05-27,1.15,1.09,1.09,1.13
2003-05-28,1.21,1.12,1.11,1.15
2003-05-29,1.18,1.1,1.08,1.11
2003-05-30,1.16,1.11,1.09,1.13
2003-06-02,1.17,1.14,1.12,1.15
2003-06-03,1.17,1.08,1.05,1.07
2003-06-04,1.15,1.05,1.03,1.04
2003-06-05,1.12,1.04,1.03,1.07
2003-06-06,1.14,1.05,1.03,1.08
2003-06-09,1.14,1.03,1.0,1.04
2003-06-10,1.1,0.97,0.95,0.98
2003-06-11,1.07,0.94,0.95,1.0
2003-06-12,1.02,0.92,0.9,0.95
2003-06-13,0.92,0.86,0.86,0.9
2003-06-16,0.93,0.87,0.88,0.95
2003-06-17,0.93,0.9,0.91,1.0
2003-06-18,0.9,0.89,0.89,0.96
2003-06-19,0.83,0.81,0.82,0.88
2003-06-20,0.81,0.83,0.85,0.94
2003-06-23,0.83,0.85,0.87,0.94
2003-06-24,0.82,0.83,0.84,0.91
2003-06-25,0.92,0.92,0.94,1.05
2003-06-26,0.86,0.91,0.96,1.11
2003-06-27,0.8,0.87,0.95,1.09
2003-06-30,0.81,0.9,0.98,1.09
2003-07-01,0.89,0.89,0.96,1.07
2003-07-02,0.87,0.87,0.95,1.06
2003-07-03,0.87,0.87,0.95,1.07
2003-07-07,0.9,0.92,0.97,1.08
2003-07-08,0.92,0.92,0.96,1.09
2003-07-09,0.9,0.9,0.95,1.09
2003-07-10,0.89,0.89,0.95,1.07
2003-07-11,0.89,0.89,0.95,1.06
2003-07-14,0.88,0.91,0.96,1.07
2003-07-15,0.88,0.92,0.97,1.1
2003-07-16,0.85,0.91,0.97,1.12
2003-07-17,0.84,0.9,0.96,1.11
2003-07-18,0.84,0.91,0.96,1.12
2003-07-21,0.86,0.93,0.99,1.17
2003-07-22,0.89,0.93,0.97,1.12
2003-07-23,0.9,0.93,0.97,1.11
2003-07-24,0.91,0.93,0.98,1.13
2003-07-25,0.92,0.93,0.98,1.13
2003-07-28,0.97,0.97,1.01,1.17
2003-07-29,0.99,0.99,1.01,1.17
2003-07-30,0.94,0.98,1.01,1.17
2003-07-31,0.91,0.96,1.02,1.28
2003-08-01,0.91,0.95,1.05,1.31
2003-08-04,0.91,0.97,1.05,1.24
2003-08-05,0.93,0.96,1.05,1.32
2003-08-06,0.92,0.95,1.04,1.28
2003-08-07,0.91,0.95,1.04,1.26
2003-08-08,0.91,0.96,1.03,1.22
2003-08-11,0.92,0.96,1.06,1.3
2003-08-12,0.93,0.95,1.04,1.25
2003-08-13,0.95,0.96,1.05,1.31
2003-08-14,0.96,0.96,1.06,1.31
2003-08-15,0.92,0.95,1.05,1.3
2003-08-18,0.97,0.96,1.06,1.33
2003-08-19,0.96,0.96,1.04,1.29
2003-08-20,0.94,0.96,1.04,1.3
2003-08-21,0.95,0.97,1.07,1.37
2003-08-22,0.96,0.98,1.06,1.35
2003-08-25,0.97,1.02,1.07,1.35
2003-08-26,1.01,1.01,1.06,1.32
2003-08-27,1.0,1.0,1.06,1.38
2003-08-28,0.99,0.99,1.06,1.34
2003-08-29,0.98,0.98,1.06,1.35
2003-09-02,0.98,0.98,1.07,1.39
2003-09-03,0.98,0.97,1.04,1.36
2003-09-04,0.96,0.97,1.05,1.33
2003-09-05,0.95,0.96,1.03,1.24
2003-09-08,0.95,0.97,1.05,1.27
2003-09-09,0.95,0.96,1.03,1.23
2003-09-10,0.94,0.96,1.02,1.2
2003-09-11,0.93,0.96,1.02,1.22
2003-09-12,0.91,0.96,1.02,1.2
2003-09-15,0.91,0.96,1.03,1.2
2003-09-16,0.91,0.93,1.02,1.22
2003-09-17,0.9,0.95,1.02,1.19
2003-09-18,0.89,0.96,1.02,1.23
2003-09-19,0.88,0.95,1.02,1.23
2003-09-22,0.88,0.95,1.04,1.24
2003-09-23,0.89,0.93,1.03,1.24
2003-09-24,0.89,0.95,1.02,1.22
2003-09-25,0.88,0.94,1.02,1.21
2003-09-26,0.87,0.94,1.02,1.21
2003-09-29,0.87,0.96,1.03,1.21
2003-09-30,0.87,0.95,1.01,1.15
2003-10-01,0.88,0.95,1.0,1.13
2003-10-02,0.86,0.94,1.0,1.14
2003-10-03,0.87,0.94,1.01,1.2
2003-10-06,0.87,0.94,0.97,1.15
2003-10-07,0.85,0.92,1.01,1.21
2003-10-08,0.88,0.91,1.0,1.21
2003-10-09,0.9,0.91,1.0,1.22
2003-10-10,0.89,0.92,1.0,1.21
2003-10-14,0.89,0.93,1.01,1.23
2003-10-15,0.9,0.93,1.01,1.27
2003-10-16,0.9,0.93,1.03,1.34
2003-10-17,0.9,0.93,1.02,1.31
2003-10-20,0.9,0.95,1.04,1.32
2003-10-21,0.92,0.93,1.04,1.32
2003-10-22,0.92,0.96,1.03,1.28
2003-10-23,0.92,0.96,1.03,1.3
2003-10-24,0.92,0.95,1.03,1.27
2003-10-27,0.95,0.98,1.05,1.31
2003-10-28,0.98,0.96,1.03,1.25
2003-10-29,0.98,0.96,1.04,1.29
2003-10-30,0.97,0.96,1.04,1.32
2003-10-31,0.96,0.96,1.04,1.31
2003-11-03,0.97,0.96,1.05,1.33
2003-11-04,0.97,0.95,1.03,1.31
2003-11-05,0.96,0.96,1.05,1.35
2003-11-06,0.95,0.96,1.06,1.38
2003-11-07,0.95,0.96,1.07,1.4
2003-11-10,0.92,0.97,1.07,1.39
2003-11-12,0.92,0.95,1.06,1.39
2003-11-13,0.91,0.94,1.04,1.33
2003-11-14,0.92,0.95,1.04,1.31
2003-11-17,0.93,0.96,1.04,1.29
2003-11-18,0.95,0.96,1.04,1.3
2003-11-19,0.94,0.95,1.03,1.32
2003-11-20,0.93,0.95,1.01,1.28
2003-11-21,0.93,0.94,1.02,1.29
2003-11-24,0.94,0.96,1.04,1.33
2003-11-25,0.97,0.95,1.03,1.32
2003-11-26,0.97,0.94,1.04,1.35
2003-11-28,0.96,0.93,1.04,1.39
2003-12-01,0.96,0.95,1.06,1.41
2003-12-02,0.96,0.94,1.04,1.38
2003-12-03,0.96,0.94,1.04,1.39
2003-12-04,0.94,0.93,1.04,1.38
2003-12-05,0.93,0.92,1.01,1.3
2003-12-08,0.94,0.93,1.03,1.33
2003-12-09,0.93,0.93,1.04,1.35
2003-12-10,0.92,0.93,1.03,1.33
2003-12-11,0.87,0.9,0.99,1.27
2003-12-12,0.88,0.91,0.99,1.28
2003-12-15,0.87,0.9,1.01,1.3
2003-12-16,0.88,0.91,1.0,1.28
2003-12-17,0.85,0.9,0.99,1.26
2003-12-18,0.86,0.89,0.96,1.24
2003-12-19,0.87,0.88,0.96,1.25
2003-12-22,0.88,0.9,0.99,1.27
2003-12-23,0.89,0.9,1.0,1.31
2003-12-24,0.87,0.9,1.0,1.28
2003-12-26,0.76,0.87,0.99,1.27
2003-12-29,0.79,0.9,1.03,1.31
2003-12-30,0.88,0.94,1.02,1.28
2003-12-31,0.9,0.95,1.02,1.26
2004-01-02,0.88,0.93,1.02,1.31
2004-01-05,0.88,0.91,1.05,1.35
2004-01-06,0.88,0.91,1.03,1.3
2004-01-07,0.88,0.91,1.02,1.29
